,id,ra,dec,z_spec,z_phot,log_mass,log_sfr,is_mass_clumpy,is_UV_clumpy
15387,205948,150.27859,2.463661,-1.0,1.652,10.28,2.032586530008603,True,False
15388,205967,150.33328,2.4657991,-1.0,1.377,10.36,1.8972971220594963,False,True
15389,205980,150.30984,2.466644,-1.0,1.217,10.61,1.3056952289118584,False,False
15390,206010,150.1386,2.466583,-1.0,1.007,10.69,1.6339731557896735,False,True
15391,206042,150.31119,2.4652002,-1.0,0.628,10.72,0.9093420383613084,False,True
15392,206046,150.12312,2.4677458,-1.0,1.027,10.69,1.9218892722568344,False,False
15393,206085,149.97227,2.4676783,-1.0,0.987,10.44,1.4832448609315168,False,True
15394,206089,149.98143,2.4676938,0.6801,0.694,10.01,1.0857542442096997,True,False
15395,206090,150.13524,2.4664946,-1.0,1.353,10.77,1.9634903281645333,True,True
15396,206098,150.17607,2.467473,0.6744,0.678,10.47,0.8929845507107166,False,False
15397,206139,150.00455,2.4691131,-1.0,1.449,10.35,1.4050388466632242,False,True
15398,206142,150.17354,2.4686427,0.6817,0.678,10.19,0.9447293603032956,True,True
15399,206151,150.08521,2.4691253,0.8912,0.872,10.06,1.3230870162651462,True,False
15400,206160,149.98289,2.466969,-1.0,0.694,10.99,1.2192176570229067,False,False
15401,206167,149.93391,2.4678583,-1.0,0.853,10.9,1.4763533225950132,False,False
15402,206168,149.92426,2.4689858,-1.0,0.729,10.4,1.2782504422993666,False,True
15403,206184,149.92914,2.468236,-1.0,0.694,10.24,0.7354392032514813,False,True
15404,206216,150.29839,2.4695663,0.8565,0.835,10.38,1.2244812653036323,False,False
15405,206218,150.36771,2.4704771,-1.0,1.759,10.35,2.1392145482683804,False,False
15406,206234,150.02094,2.4701784,-1.0,1.625,10.83,1.8400621607119017,True,True
15407,206261,149.90714,2.4704926,0.6683,0.628,10.27,1.1052716831067937,True,False
15408,206266,149.98262,2.4660482,-1.0,0.678,10.57,0.6212801675504147,False,False
15409,206276,150.21278,2.4710367,-1.0,0.872,9.85,1.1852587652965851,True,False
15410,206304,150.24249,2.4710736,-1.0,0.678,10.0,0.8157769202983627,False,False
15411,206333,150.04031,2.4712462,0.6786,0.678,10.39,1.029464946638236,False,False
15412,206335,150.35468,2.4719496,-1.0,0.987,9.92,1.0881715398643523,False,True
15413,206346,150.24458,2.4716537,-1.0,0.711,10.11,0.5927317663939622,True,False
15414,206349,150.22842,2.4701262,-1.0,0.694,10.66,1.2763698802694396,False,True
15415,206363,150.00246,2.470566,-1.0,0.928,10.75,1.4994533803133372,False,False
15416,206370,150.31956,2.4713831,-1.0,0.678,10.53,0.8779469516291882,False,False
15417,206378,150.12115,2.4722261,-1.0,0.835,10.08,0.9155581154115204,True,True
15418,206379,150.27187,2.4729092,-1.0,1.261,10.52,1.429477732043453,False,True
15419,206398,150.15276,2.4705212,-1.0,0.928,10.5,1.4396957701316475,False,True
15420,206403,150.31746,2.4727621,-1.0,0.928,10.09,1.005437923050822,False,False
15421,206422,150.31197,2.4732728,-1.0,1.007,10.51,1.4576397138296802,False,True
15422,206431,149.90926,2.4713733,-1.0,0.711,10.42,1.0250189722827596,False,True
15423,206437,149.90553,2.4726069,0.7437,0.729,10.08,0.576916955965207,False,False
15424,206449,149.98116,2.4739411,-1.0,1.027,9.94,1.085789890327986,True,False
15425,206459,150.31209,2.4727962,-1.0,0.872,10.71,1.0611507809285488,False,True
15426,206473,150.26813,2.4684925,0.7016,0.694,10.91,1.2398998171769675,False,True
15427,206475,149.97865,2.473736,-1.0,1.353,10.75,1.9191199500679672,False,False
15428,206521,150.31499,2.4746199,-1.0,0.928,10.32,1.6438768933849,False,False
15429,206531,150.14758,2.4726129,-1.0,0.872,10.61,1.422688308162051,False,False
15430,206556,150.26633,2.4739914,-1.0,0.711,10.1,0.9175055095525466,True,True
15431,206558,150.31339,2.4750712,-1.0,0.928,10.11,1.1833837420526951,True,True
15432,206584,150.26321,2.4747241,-1.0,1.424,10.37,1.7483508569082151,False,True
15433,206588,150.20734,2.4755073,-1.0,1.678,10.34,1.676519857079279,True,False
15434,206589,150.15807,2.4747753,-1.0,0.909,9.86,1.190695792491732,False,False
15435,206604,150.08411,2.4736545,-1.0,0.711,10.53,1.004536317851323,False,True
15436,206613,150.24045,2.4760265,-1.0,1.068,10.0,1.2012058833917914,False,False
15437,206615,150.28459,2.4759445,-1.0,1.152,10.02,1.167228694175993,False,False
15438,206631,150.24358,2.4759381,-1.0,1.088,10.19,1.1846346565862738,False,True
15439,206640,150.00729,2.4759948,-1.0,0.872,10.09,0.9093420383613084,False,False
15440,206652,150.15961,2.4742968,-1.0,0.694,10.49,1.733333713284824,True,True
15441,206653,150.06374,2.4764404,-1.0,1.152,10.44,1.1034273973827675,False,False
15442,206679,150.17973,2.4761469,-1.0,0.987,9.9,0.9148189804474732,False,True
15443,206705,150.30663,2.4768758,-1.0,0.928,9.94,0.602494068807281,False,True
15444,206708,150.29993,2.4771566,-1.0,0.853,9.86,0.9414120403735496,False,False
15445,206728,150.20303,2.4762123,-1.0,0.853,10.07,1.3910233693700995,False,False
15446,206736,150.28757,2.4773123,-1.0,0.872,9.84,0.3743816980508822,False,False
15447,206738,149.9993,2.4744191,-1.0,0.504,10.7,1.216878141702857,False,True
15448,206750,149.92747,2.4776473,-1.0,1.4,10.5,0.2864564697469828,False,False
15449,206751,150.21307,2.4770763,-1.0,0.928,10.28,0.7531999141994161,False,False
15450,206753,150.29446,2.4764507,-1.0,0.799,10.42,1.5382720356482111,False,False
15451,206763,150.15025,2.4751611,0.6884,0.711,10.78,2.3982577959368365,False,False
15452,206788,150.05066,2.4775302,-1.0,0.711,10.13,1.0630705256429602,False,True
15453,206808,149.93504,2.4780095,-1.0,0.928,10.1,0.963835030702148,False,True
15454,206822,150.34911,2.4781415,-1.0,1.152,10.66,1.2070146586829005,True,False
15455,206835,150.36436,2.4782734,-1.0,0.909,10.11,0.8965813275057327,False,False
15456,206894,150.31277,2.4780338,-1.0,0.928,10.61,1.6505891888201731,False,True
15457,206900,150.33472,2.4787846,-1.0,0.678,9.97,0.5369370227046735,True,True
15458,206901,149.95717,2.4792023,-1.0,1.027,10.15,1.3650572207663252,False,True
15459,206929,149.93338,2.4771092,-1.0,0.711,10.88,1.4405470191164416,False,True
15460,206930,150.29193,2.4799147,-1.0,0.928,10.04,1.1343046349545447,True,False
15461,207004,149.94514,2.4803412,0.755,0.781,9.84,0.6457169393696038,False,False
15462,207012,150.32603,2.4808989,-1.0,1.307,10.38,1.4885648167417371,True,True
15463,207033,150.19621,2.4818058,-1.0,1.815,10.71,2.206380563397783,False,True
15464,207034,150.12112,2.4806285,0.6887,0.678,10.05,1.193653224907199,False,True
15465,207061,150.06288,2.4807127,-1.0,0.967,10.28,1.1420764610732848,False,True
15466,207078,149.98328,2.4797268,0.7048,0.694,10.5,1.400986729905164,False,True
15467,207089,150.05272,2.4801705,-1.0,0.729,9.86,0.5722906061514175,False,False
15468,207153,150.11969,2.4829142,-1.0,1.377,10.52,1.7527703904636065,False,False
15469,207168,150.05116,2.4829817,-1.0,1.13,10.6,0.8854177651109361,False,False
15470,207171,150.25723,2.4827459,-1.0,1.239,10.28,1.5078963320298728,True,True
15471,207182,150.26566,2.4814289,0.7019,0.694,10.65,1.070000903802345,False,False
15472,207183,150.10008,2.4817936,-1.0,0.872,9.83,0.9367147582112038,False,False
15473,207189,149.99788,2.4808691,-1.0,1.498,10.94,1.989138224215789,False,False
15474,207195,150.06136,2.4825909,0.7289,0.729,10.13,1.1067686651768058,False,False
15475,207204,150.29332,2.4823539,-1.0,0.835,10.68,1.169321683681837,False,True
15476,207228,150.20122,2.4830635,-1.0,0.612,9.86,0.659345635746177,False,False
15477,207231,150.28029,2.4838428,-1.0,1.284,10.44,1.598067905043341,False,False
15478,207235,150.19215,2.48174,-1.0,0.519,10.62,0.816373888752362,False,False
15479,207245,150.05798,2.4830952,-1.0,0.711,10.46,1.1253185781235264,False,False
15480,207254,150.298,2.4841971,-1.0,0.549,10.08,-0.4546928835341759,False,True
15481,207258,150.33797,2.4838884,-1.0,1.068,10.13,1.183981218914592,True,True
15482,207269,150.2292,2.4805229,0.6061,0.612,10.98,1.2262389170759846,False,False
15483,207275,149.90858,2.4833219,1.2764,1.284,10.76,2.031024499444214,False,False
15484,207322,149.97511,2.4844432,-1.0,1.473,10.88,2.0607997931771083,False,True
15485,207323,149.93251,2.4850409,-1.0,0.89,10.21,1.2513948500401042,False,False
15486,207325,150.28612,2.4841325,-1.0,0.909,10.13,1.3129808617233796,False,False
15487,207327,150.29678,2.4839129,-1.0,0.711,10.45,0.4640422054388108,True,False
15488,207332,150.12961,2.48366,-1.0,0.694,10.6,1.1493422992912656,True,True
15489,207340,150.196,2.4837432,-1.0,1.473,10.6,1.6549270010821429,False,False
15490,207356,150.17349,2.4840164,0.801,0.799,10.95,1.5723952428178445,False,False
15491,207362,150.17223,2.4845951,0.8,0.799,10.48,1.2408237155176656,False,False
15492,207378,150.30804,2.4855101,-1.0,0.909,10.02,1.0032019465216924,False,True
15493,207386,150.25679,2.4846854,-1.0,1.195,10.48,1.744691881289,False,True
15494,207412,150.0015,2.4845102,0.9414,0.948,10.64,1.85196732126388,False,False
15495,207414,149.96901,2.4858317,-1.0,1.449,10.23,1.556157711807152,False,True
15496,207416,150.35222,2.4851344,-1.0,0.549,10.33,0.4207806195485654,False,False
15497,207420,149.90865,2.4824631,-1.0,1.498,10.75,2.046050106441,False,True
15498,207432,150.34531,2.4862018,-1.0,1.599,10.61,0.1728946977521761,False,False
15499,207449,149.97694,2.4866786,-1.0,1.759,10.2,1.9042610019333444,False,False
15500,207451,150.12749,2.4858654,-1.0,0.678,9.84,0.6944296909570831,False,False
15501,207465,149.97108,2.4867785,-1.0,0.967,9.82,0.8440420420410165,True,True
15502,207473,150.19586,2.4862885,-1.0,1.068,10.4,1.1236230047512743,False,False
15503,207476,150.07712,2.4861338,-1.0,1.473,10.64,2.2308345058456145,False,False
15504,207479,149.96136,2.4866014,-1.0,0.711,10.06,0.8251663722565498,False,True
15505,207482,150.36429,2.4866321,-1.0,1.4,10.84,2.010380531148816,True,True
15506,207488,149.90523,2.4863946,-1.0,1.498,10.28,1.537919789365843,False,True
15507,207491,150.33659,2.4864962,0.6831,0.678,9.8,0.4922014513925397,False,True
15508,207494,150.32306,2.4872189,-1.0,0.645,10.0,0.3267453795653218,True,False
15509,207519,149.95177,2.4862287,-1.0,1.027,10.63,1.6212593923832503,False,False
15510,207532,150.08537,2.487252,-1.0,1.4,10.67,1.8662755213864863,True,False
15511,207553,150.07343,2.4877806,-1.0,1.13,9.93,0.9059037662166168,True,True
15512,207567,150.26656,2.4872794,-1.0,1.307,10.3,1.5529236083464883,False,True
15513,207573,150.1747,2.4878004,0.6846,0.678,9.9,0.8495422520050167,False,True
15514,207575,150.07384,2.4873614,-1.0,1.548,10.8,1.8420410405222127,True,True
15515,207598,150.32402,2.488168,-1.0,1.353,10.4,0.9797304306622856,False,False
15516,207614,150.24673,2.4889402,-1.0,0.928,10.03,-0.1524273408578878,True,True
15517,207618,150.11826,2.4872346,-1.0,0.817,9.82,0.8533939774506657,False,True
15518,207620,149.97215,2.487926,-1.0,0.711,10.35,0.7198282862543348,False,False
15519,207634,150.36951,2.4883668,-1.0,1.027,10.18,1.0605467551261691,False,True
15520,207640,149.9397,2.4880345,-1.0,0.729,10.45,0.7467898321526123,False,True
15521,207648,150.17549,2.4892542,-1.0,1.13,10.03,1.1214941862416652,False,True
15522,207660,149.97289,2.4896116,-1.0,1.599,10.75,1.4563660331290431,False,True
15523,207678,150.18166,2.4889851,-1.0,1.13,10.49,1.3550490317762565,True,False
15524,207681,150.24818,2.4890995,-1.0,1.307,11.03,1.1437016294247695,False,True
15525,207694,149.90839,2.4898734,-1.0,0.729,10.0,0.6482624057480444,True,False
15526,207699,150.24939,2.4888725,-1.0,1.377,10.85,1.246055196906444,False,False
15527,207701,150.30508,2.4899399,-1.0,1.109,10.04,1.140162229613637,False,False
15528,207713,150.04025,2.4900289,-1.0,1.109,10.26,-0.1001794975729037,False,False
15529,207733,149.97276,2.4901488,-1.0,1.498,10.93,2.314143310151506,False,False
15530,207736,150.00597,2.4903607,-1.0,1.759,10.42,1.8836784659758352,True,True
15531,207744,150.14977,2.4904201,-1.0,0.799,9.92,1.0090257420869102,True,True
15532,207746,150.30914,2.4900043,-1.0,0.694,10.45,0.5650209283452937,False,False
15533,207753,150.19975,2.4905956,-1.0,1.759,10.91,1.088596728262746,False,False
15534,207758,150.15402,2.4876955,-1.0,1.4,10.11,1.987134241210012,False,False
15535,207774,150.0694,2.4896634,-1.0,0.817,10.41,1.1006117528337902,False,False
15536,207776,149.90431,2.4895313,-1.0,1.599,11.02,2.3366958297953766,False,False
15537,207791,150.2084,2.4900677,-1.0,0.746,10.52,1.3322768318966565,True,True
15538,207817,150.11978,2.4911139,-1.0,1.33,10.7,1.4581541911688505,False,False
15539,207822,150.04454,2.4884264,0.6681,0.694,10.9,1.3960423448109982,False,False
15540,207854,150.08978,2.4915104,0.6957,0.678,9.83,0.730378468587643,False,True
15541,207856,150.24513,2.4900596,-1.0,1.047,10.9,1.4805386999218562,False,False
15542,207876,150.00378,2.4914331,-1.0,0.967,10.46,1.1942645160255172,False,False
15543,207880,150.14908,2.492146,-1.0,1.353,10.19,1.3809163974606975,False,False
15544,207895,150.33536,2.4924066,-1.0,0.987,10.55,0.6017341482601049,False,False
15545,207910,150.34714,2.4917383,-1.0,1.173,10.19,1.335898992025112,False,True
15546,207915,149.96906,2.4926805,-1.0,1.449,10.18,1.421011302968135,True,True
15547,207931,150.08904,2.4908662,0.8928,0.872,10.21,1.2928096654172905,False,False
15548,207932,150.01968,2.4923005,-1.0,0.534,10.21,0.942652811693212,False,True
15549,207948,150.05768,2.4916356,-1.0,0.678,10.38,1.0432050388876584,False,False
15550,208004,149.92319,2.4940491,-1.0,0.729,9.91,0.1398790864012364,True,False
15551,208028,149.93382,2.4940288,-1.0,0.711,10.19,0.7512020945883532,False,False
15552,208029,150.13728,2.4943011,-1.0,1.088,10.18,1.1901355208770308,False,True
15553,208049,150.17313,2.493819,-1.0,1.498,10.43,2.072058633546709,False,False
15554,208053,150.31314,2.4941401,-1.0,0.645,10.29,0.7894396845671793,False,True
15555,208061,149.94489,2.493562,1.0266,1.027,10.57,1.866588581775032,False,True
15556,208074,150.2838,2.4943037,-1.0,0.928,10.51,1.3695498016648924,False,False
15557,208088,150.25787,2.4946208,-1.0,1.109,10.13,1.1060548400937864,True,False
15558,208099,150.25345,2.495364,-1.0,0.763,9.85,0.0877814178095423,False,False
15559,208102,150.2737,2.4949017,-1.0,0.928,10.27,1.3480710990798883,False,True
15560,208104,150.03683,2.494338,-1.0,0.746,10.51,1.1576380641009174,False,False
15561,208123,150.15082,2.495703,-1.0,0.678,9.85,0.3140779917792128,False,False
15562,208125,150.15489,2.4946284,0.5988,0.596,10.0,0.5563025007672873,False,False
15563,208128,149.93831,2.4946115,-1.0,0.549,10.06,1.0508822106640294,False,True
15564,208138,150.05095,2.4950006,-1.0,1.152,10.4,1.5841841726968395,False,True
15565,208161,150.02634,2.4960089,-1.0,1.678,10.13,1.8132339480564563,False,False
15566,208168,150.36647,2.4958315,-1.0,1.261,10.4,1.4699692094999597,True,True
15567,208171,150.03613,2.4941099,-1.0,1.027,10.58,1.567943418114319,False,False
15568,208184,149.93431,2.4958181,-1.0,0.89,9.93,0.8286598965353198,True,True
15569,208189,149.90031,2.4955268,-1.0,0.746,10.3,1.0867512312420566,False,False
15570,208208,150.07686,2.4958849,-1.0,1.088,9.95,1.2251282879820875,False,True
15571,208221,150.13374,2.4964752,-1.0,0.678,10.28,0.3461573022320083,False,False
15572,208237,150.18938,2.496969,-1.0,0.711,9.9,-0.889410289700751,False,True
15573,208240,150.25163,2.4965408,-1.0,0.89,10.08,1.311245120878208,False,True
15574,208264,149.9267,2.4973166,-1.0,1.759,10.43,2.047407277801417,True,True
15575,208265,149.93848,2.4969442,-1.0,1.498,10.63,1.441459468917794,False,False
15576,208273,150.09093,2.497211,-1.0,1.284,10.9,1.6343160172184157,False,False
15577,208289,150.32298,2.4976518,-1.0,1.13,10.0,1.1825287752789642,True,True
15578,208294,150.34402,2.4954336,-1.0,1.377,10.94,-0.109020403010311,False,True
15579,208296,150.20282,2.4972932,-1.0,0.948,10.11,1.0546513504417416,True,False
15580,208300,150.20683,2.4974668,-1.0,1.523,10.45,2.0382146841844877,False,False
15581,208302,150.23164,2.4952793,0.6785,0.534,10.32,0.761852694466383,True,True
15582,208308,149.97424,2.496825,-1.0,1.377,10.33,1.903138842373094,True,True
15583,208311,150.11104,2.4970598,-1.0,0.89,9.85,0.686099771995916,True,False
15584,208322,150.2131,2.4966505,-1.0,0.534,10.17,0.5097400155703823,True,True
15585,208369,150.15691,2.4969501,-1.0,0.678,10.86,0.2711443179490783,False,False
15586,208391,149.97923,2.4983149,-1.0,0.853,10.12,0.7632033003707717,False,True
15587,208396,150.09497,2.4968598,-1.0,0.928,10.76,1.7824726241662865,False,False
15588,208426,150.12973,2.499207,-1.0,0.872,10.21,1.0997841966035775,False,False
15589,208440,150.10448,2.4979627,-1.0,0.711,9.87,0.6442415858437287,False,True
15590,208473,149.90085,2.4993598,-1.0,0.596,9.99,-0.0877779434675845,False,False
15591,208474,149.94055,2.4985099,-1.0,0.678,9.92,0.9917132757130894,False,False
15592,208476,150.12682,2.4995372,-1.0,0.872,9.94,0.9187116653823212,True,True
15593,208538,150.31628,2.5004404,-1.0,1.068,10.01,1.0202369439108077,True,True
15594,208545,150.16563,2.5007279,-1.0,1.109,10.21,1.4976344586072825,True,True
15595,208549,150.24178,2.498822,-1.0,0.504,10.45,0.7861122837198266,False,True
15596,208552,149.92468,2.5008328,-1.0,1.353,10.12,1.619229026450969,False,False
15597,208587,150.29099,2.5004418,-1.0,0.596,10.15,0.5707763687947482,False,True
15598,208594,149.981,2.5014687,-1.0,1.843,10.34,1.674263919692225,True,True
15599,208601,150.25031,2.5016465,-1.0,1.152,10.43,1.321619140247275,False,False
15600,208618,150.07217,2.5009258,0.7332,0.711,10.35,1.4113334486125662,False,False
15601,208621,150.18188,2.5008214,-1.0,0.853,10.7,1.4827735700747364,False,True
15602,208630,150.09634,2.50158,-1.0,0.534,9.96,0.5776066773625357,True,True
15603,208640,150.29033,2.5001652,0.7028,0.711,10.73,1.0261245167454502,False,False
15604,208646,150.03561,2.5005817,-1.0,0.872,10.7,1.0141003215196205,False,False
15605,208648,149.90218,2.4998744,-1.0,0.504,10.3,0.8512583487190752,False,True
15606,208674,150.14032,2.5016549,-1.0,1.574,10.57,1.915125346141473,False,True
15607,208678,150.29579,2.5012891,-1.0,0.799,10.63,1.086253023817161,False,False
15608,208707,149.96098,2.5018699,-1.0,0.835,10.02,1.314583426205657,True,True
15609,208716,149.95563,2.502039,-1.0,1.284,10.74,1.775719644960019,False,False
15610,208751,150.22458,2.5035806,-1.0,1.284,10.32,1.5287110684168512,False,False
15611,208756,150.03435,2.5019083,-1.0,0.746,10.78,1.0565237240791003,False,True
15612,208768,150.31467,2.5035789,-1.0,0.872,10.7,1.5206538109166268,False,False
15613,208810,149.98582,2.5044391,-1.0,1.152,10.31,1.2355536958527555,False,False
15614,208814,150.16904,2.5028539,-1.0,0.694,10.3,0.8294967497201824,False,False
15615,208819,150.25293,2.5037811,-1.0,0.781,10.37,0.6731131042382337,False,False
15616,208828,150.05563,2.5044453,-1.0,0.746,10.25,1.4009694792256555,True,False
15617,208838,150.29729,2.5034332,-1.0,0.711,10.55,0.986189299736824,False,False
15618,208848,150.18089,2.5048897,-1.0,0.928,10.68,1.219505937472857,False,False
15619,208855,150.1485,2.5050101,-1.0,0.746,10.26,0.8472023639809237,True,False
15620,208858,149.94569,2.5041926,-1.0,0.645,9.97,1.0316911686251464,False,True
15621,208861,150.07042,2.505188,-1.0,1.523,10.52,1.7648856725246107,False,False
15622,208869,150.01421,2.5053251,-1.0,1.109,9.94,0.8115750058705934,False,False
15623,208873,150.36906,2.503443,-1.0,1.284,10.41,1.4503876908281912,False,True
15624,208879,150.15315,2.5049183,-1.0,0.909,10.16,1.2340614907663867,False,True
15625,208907,150.36894,2.5052953,-1.0,0.799,10.28,0.2062860444124324,False,False
15626,208910,150.10719,2.5061021,-1.0,1.152,10.29,1.0,False,False
