ID, Smass, SFR, Mass_Clumpy, UV_Clumpy, O3727, O4959, O5007, HBeta, R23
239744.0,10.78,1.7597056077853377,0.0,0.0,1.175,380.2989,-99.0,-99.0,-99.0,-1.8414030303030304
240175.0,10.32,1.0038911662369103,0.0,0.0,0.5068,-99.0,66.1915,104.9111,625.9647,0.1151863675379778
240244.0,10.23,1.0185756834672517,0.0,0.0,1.1799,125.6959,-99.0,-99.0,-99.0,0.7303444444444445
240262.0,10.69,1.428102382783436,0.0,0.0,0.8781,252.8673,-99.0,-99.0,-99.0,-0.5542151515151515
240419.0,10.41,1.080987046910887,0.0,1.0,0.6679,795.0533,62.9491,156.8643,458.8745,2.2116432706546125
240675.0,10.79,0.871339381099861,0.0,1.0,0.67,976.3093,60.8271,266.3265,346.6867,3.759771863183676
240962.0,10.21,1.6784910640627846,1.0,0.0,4.31,-99.0,-99.0,-99.0,-99.0,3.0
241277.0,10.34,1.7817984430440124,1.0,0.0,1.1291,2784.9331,-99.0,-99.0,-99.0,-26.130637373737375
241333.0,10.57,1.4954472001225834,0.0,1.0,0.9749,312.6469,-99.0,-99.0,-99.0,-1.158049494949495
241460.0,10.44,1.3564083270389813,0.0,1.0,0.6574,-99.0,132.307,493.1643,941.4749,0.5591984449080905
241734.0,10.17,1.388420940661169,0.0,1.0,1.006,2486.6724,-99.0,-99.0,-99.0,-23.11790303030303
241820.0,10.29,1.4364171040463676,0.0,1.0,0.7015,3146.7495,555.4595,1979.9908,1746.3622,3.2537349926607435
241820.0,10.29,1.4364171040463676,0.0,1.0,0.7015,3146.7495,555.4595,1979.9908,1746.3622,3.2537349926607435
241923.0,10.13,0.6964437631389991,1.0,1.0,0.8599,333.8237,-99.0,-99.0,-99.0,-1.3719565656565653
242053.0,10.65,1.5337466454421491,0.0,0.0,0.8508,1649.149,-99.0,-99.0,1304.0264,1.1128217956323583
242316.0,10.4,1.4080872568131917,1.0,1.0,0.8909,1874.443,-99.0,-99.0,-99.0,-16.933767676767676
242395.0,10.01,1.5426013777531489,1.0,1.0,1.7596,-99.0,-99.0,-99.0,-99.0,3.0
242446.0,10.58,1.160078181020871,0.0,0.0,0.8787,174.0818,-99.0,-99.0,-99.0,0.24159797979797992
242590.0,10.73,1.4098655235985869,0.0,0.0,0.8775,115.1516,-99.0,-99.0,-99.0,0.8368525252525252
242647.0,10.1,-0.3010299956639812,0.0,1.0,1.1837,-99.0,-99.0,-99.0,-99.0,3.0
242775.0,10.04,0.9041743682841636,0.0,1.0,0.8933,141.1136,-99.0,-99.0,-99.0,0.5746101010101011
242957.0,10.44,1.5220919600124316,0.0,0.0,1.0203,1230.6694,-99.0,-99.0,-99.0,-10.43100404040404
242960.0,10.96,1.2564290823032482,0.0,0.0,0.7348,484.661,52.2595,-99.0,172.5915,2.5373236804825265
242986.0,10.59,1.10274233614457,0.0,1.0,0.5332,-99.0,20.3515,433.695,570.1411,0.6227344424038189
243152.0,11.02,1.6240034803315624,0.0,0.0,0.858,1140.6296,-99.0,-99.0,-99.0,-9.521511111111112
243340.0,10.14,0.953373050726696,0.0,0.0,0.7339,272.5961,-99.0,-99.0,-99.0,-0.7534959595959594
243476.0,10.95,1.5574470461493592,0.0,0.0,0.9495,150.6188,-99.0,-99.0,-99.0,0.47859797979797986
243512.0,10.56,1.6221207277352525,0.0,0.0,0.9246,723.2379,-99.0,-99.0,-99.0,-5.305433333333333
243590.0,10.38,1.5384354814998833,0.0,0.0,0.9897,682.1872,-99.0,-99.0,-99.0,-4.890779797979798
243640.0,9.88,1.042378598139876,0.0,0.0,0.9614,1343.7457,-99.0,-99.0,-99.0,-11.573188888888888
243920.0,10.61,0.541579243946581,0.0,0.0,0.7017,-99.0,46.9489,47.25,104.9232,-0.045758230782133966
244094.0,10.67,1.724980002730992,0.0,0.0,1.0208,545.9177,-99.0,-99.0,-99.0,-3.5143202020202016
244163.0,10.79,1.8278988926598616,0.0,0.0,1.2551,871.9339,-99.0,-99.0,-99.0,-6.807413131313131
244266.0,10.45,1.6539742734055929,1.0,1.0,1.0114,867.831,-99.0,-99.0,-99.0,-6.765969696969697
244312.0,10.93,1.1931524368520772,0.0,0.0,0.9575,439.5008,-99.0,-99.0,-99.0,-2.4394020202020203
244345.0,10.54,0.8205298485235197,0.0,0.0,0.677,-99.0,736.1144,2098.8735,513.1323,5.33193466870045
244484.0,10.41,1.473953859292526,0.0,0.0,0.946,1007.9733,-99.0,-99.0,-99.0,-8.181548484848484
244653.0,10.52,1.7780064614235085,0.0,1.0,0.7085,-99.0,16.2247,113.0254,178.2159,0.16973850256907494
244694.0,10.94,1.5710679786102455,0.0,1.0,0.853,587.8364,-99.0,-99.0,-99.0,-3.9377414141414144
244803.0,10.68,1.0664004759556296,0.0,1.0,0.9243,422.3245,-99.0,-99.0,-99.0,-2.2659040404040405
244809.0,11.04,1.962695999255304,0.0,0.0,1.319,1195.0735,-99.0,-99.0,-99.0,-10.071449494949494
245079.0,11.03,1.4136685062824736,0.0,0.0,0.9124,177.3655,-99.0,-99.0,158.3236,-0.1303311698319139
245130.0,9.81,1.4190134804358074,1.0,0.0,0.4185,-99.0,-99.0,-99.0,-99.0,3.0
245130.0,9.81,1.4190134804358074,1.0,0.0,0.4185,-99.0,-99.0,-99.0,-99.0,3.0
245389.0,10.69,1.0190747291778988,0.0,1.0,0.5378,-99.0,68.8456,111.0658,22.8588,3.5396171277582376
245411.0,11.19,1.5529600806943495,0.0,1.0,0.7338,3132.2175,340.805,1292.4014,2524.4351,1.8877189197694166
245411.0,11.19,1.5529600806943495,0.0,1.0,0.7338,3132.2175,340.805,1292.4014,2524.4351,1.8877189197694166
245493.0,10.23,1.108328194266184,0.0,0.0,0.7947,561.0216,-99.0,-99.0,209.2492,1.7348768836392208
245659.0,10.95,2.0217349263818347,0.0,0.0,0.9894,1455.0232,-99.0,-99.0,-99.0,-12.697204040404042
245693.0,10.47,1.248708735600918,0.0,1.0,0.9276,342.7467,-99.0,-99.0,-99.0,-1.4620878787878786
246161.0,10.94,1.238648175057805,0.0,0.0,0.9276,217.8872,-99.0,-99.0,-99.0,-0.20088080808080816
246471.0,11.1,1.5204311260215413,1.0,1.0,0.9398,267.1756,-99.0,-99.0,-99.0,-0.6987434343434341
246471.0,11.1,1.5204311260215413,1.0,1.0,0.9398,267.1756,-99.0,-99.0,-99.0,-0.6987434343434341
246882.0,10.63,1.673923595935642,0.0,0.0,0.7367,1703.3065,208.6717,604.1707,1583.6987,1.5887800501446394
246902.0,10.72,1.1349417107353597,0.0,0.0,0.7321,387.5687,29.4118,85.337,389.0664,1.2910842468020882
246995.0,10.73,1.4425895047075803,0.0,0.0,0.6167,1378.8855,182.6591,433.4896,1631.8685,1.2225459343078195
247298.0,10.85,1.3242824552976926,1.0,0.0,0.9559,532.2198,-99.0,-99.0,-99.0,-3.3759575757575755
247309.0,10.28,0.8711057009855854,0.0,1.0,0.8289,-99.0,14.8331,118.5227,677.6108,0.05070137607015709
247371.0,10.63,1.693075898588792,0.0,1.0,0.7628,1895.0751,-99.0,-99.0,1446.1193,1.173537411470824
247424.0,10.31,0.6640775901850746,0.0,0.0,0.6963,-99.0,31.3852,98.3805,220.5656,0.13948548640404487
247508.0,10.04,0.8819549713396004,0.0,1.0,0.7627,217.7397,-99.0,-99.0,131.8948,0.14966245826219077
247554.0,10.46,1.1717849405541214,0.0,0.0,0.6605,393.7184,49.3048,122.1006,517.7211,1.0915603014827868
247721.0,10.69,1.3164735836150836,0.0,0.0,0.9479,852.4198,-99.0,-99.0,-99.0,-6.6103010101010105
247817.0,10.79,0.9941411111261224,0.0,0.0,0.7354,-99.0,245.1796,723.4605,330.0365,2.6349815853701033
248059.0,10.92,1.373059196491903,0.0,0.0,0.9099,504.9563,-99.0,-99.0,117.3409,2.6159361313915266
248175.0,10.66,1.4521239184490426,0.0,0.0,0.9853,340.7989,-99.0,-99.0,-99.0,-1.4424131313131314
248292.0,10.39,1.4074079019651822,0.0,0.0,0.9243,372.25,-99.0,-99.0,-99.0,-1.7601010101010102
248422.0,10.57,1.4126117261561637,0.0,1.0,0.9187,1109.6158,-99.0,-99.0,-99.0,-9.208240404040405
248422.0,10.57,1.4126117261561637,0.0,1.0,0.9187,1109.6158,-99.0,-99.0,-99.0,-9.208240404040405
248436.0,10.44,1.1924559385119753,0.0,1.0,0.7048,-99.0,21.9615,133.3526,158.7771,0.354673942275051
248559.0,10.12,0.9601376748637944,0.0,1.0,0.9472,562.0384,-99.0,-99.0,-99.0,-3.6771555555555557
248681.0,11.09,1.1551233937107122,0.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.0
248729.0,10.82,1.0294243640580163,0.0,0.0,1.1785,10.4826,-99.0,-99.0,-99.0,1.8941151515151515
248800.0,10.31,1.2034408668304375,0.0,0.0,0.9098,247.3982,-99.0,-99.0,-99.0,-0.4989717171717172
248891.0,10.23,1.3173946751202752,1.0,0.0,0.9481,329.9387,-99.0,-99.0,-99.0,-1.3327141414141412
249080.0,10.78,1.2011238972073794,0.0,0.0,0.7339,463.3441,-99.0,-99.0,448.1242,0.592121782309458
249095.0,9.86,0.1516762308470477,0.0,0.0,0.603,-99.0,114.6174,268.4199,448.3876,0.6334637710766309
249265.0,10.02,0.9993480692067214,0.0,0.0,0.7362,214.672,-99.0,-99.0,222.9586,0.07477621405947112
249357.0,10.18,0.9231403560252008,0.0,1.0,0.7091,1616.6287,19.0743,91.6902,665.1307,2.5970733270919535
249357.0,10.18,0.9231403560252008,0.0,1.0,0.7091,1616.6287,19.0743,91.6902,665.1307,2.5970733270919535
249392.0,9.9,1.52022143588196,0.0,1.0,0.9841,194.188,-99.0,-99.0,-99.0,0.038505050505050625
249506.0,10.48,1.35524073941683,0.0,0.0,1.2725,194.7513,-99.0,-99.0,-99.0,0.03281515151515165
249509.0,9.9,0.6345780228538881,1.0,1.0,0.6785,-99.0,-99.0,-99.0,-99.0,3.0
249694.0,10.15,0.8663464227496017,0.0,0.0,1.1386,-99.0,-99.0,-99.0,-99.0,3.0
249738.0,10.39,1.3282164575007174,1.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.0
249738.0,10.39,1.3282164575007174,1.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.0
249964.0,10.44,1.7738303108952658,0.0,1.0,0.9487,1218.4181,-99.0,-99.0,-99.0,-10.307253535353537
250091.0,10.01,0.5174598265402321,0.0,0.0,0.5316,-99.0,188.6982,430.4117,858.1263,0.6060994751005767
253525.0,10.71,1.85388673008313,0.0,1.0,0.8386,2343.834,-99.0,-99.0,-99.0,-21.67509090909091
253750.0,10.49,1.6729379129925344,1.0,1.0,1.0038,809.3753,-99.0,-99.0,-99.0,-6.175508080808081
253808.0,10.64,1.496542206338053,0.0,0.0,0.9676,272.0963,-99.0,-99.0,-99.0,-0.7484474747474746
253866.0,10.6,0.5792117802314991,0.0,0.0,0.6744,-99.0,144.9066,288.6912,328.2253,1.0194150176723122
254045.0,10.5,1.2365120696628276,0.0,0.0,1.0041,2418.3494,-99.0,-99.0,-99.0,-22.42777171717172
254049.0,10.86,1.8120907593046904,0.0,0.0,1.1627,242.4465,-99.0,-99.0,-99.0,-0.44895454545454533
254130.0,10.45,0.8754085600770636,0.0,0.0,0.9134,704.3145,-99.0,-99.0,-99.0,-5.114287878787878
254130.0,10.45,0.8754085600770636,0.0,0.0,0.9134,704.3145,-99.0,-99.0,-99.0,-5.114287878787878
254352.0,10.63,1.6952101575805074,1.0,1.0,0.9992,-99.0,-99.0,-99.0,-99.0,3.0
254580.0,10.74,1.410051397550452,0.0,0.0,0.6937,220.5388,184.8875,577.2433,357.8533,2.746012402288871
254774.0,10.94,1.7459877244331712,0.0,0.0,0.882,779.7415,-99.0,-99.0,-99.0,-5.8761767676767676
254811.0,10.47,0.9785913268200748,1.0,0.0,0.9479,218.502,-99.0,-99.0,-99.0,-0.2070909090909092
254999.0,10.03,1.1308160500347442,1.0,1.0,0.4198,-99.0,27.6439,63.6915,44.0515,-0.1739918050463662
255024.0,10.31,0.9753858489894672,0.0,1.0,0.6146,-99.0,134.9918,394.0569,707.4863,0.6078544559802783
255233.0,10.52,1.1816435378393484,0.0,0.0,0.7644,-99.0,24.3475,61.9811,323.4595,-0.039174610731791785
255368.0,10.58,0.6632296345328678,0.0,0.0,0.8596,717.0976,-99.0,-99.0,-99.0,-5.2434101010101015
255469.0,9.97,0.3857849588433357,0.0,1.0,0.8832,144.2715,-99.0,-99.0,-99.0,0.5427121212121212
255513.0,10.34,0.9859202201235674,0.0,0.0,0.668,-99.0,117.0415,234.6853,545.284,0.4634773805943325
255568.0,10.5,1.299594453924923,0.0,0.0,0.8537,246.7341,-99.0,-99.0,-99.0,-0.4922636363636365
255749.0,10.18,0.4640422054388108,0.0,1.0,0.8506,949.0625,40.4922,259.0069,474.9543,2.628803655425375
255757.0,10.59,0.6569601827428491,0.0,0.0,0.7036,-99.0,24.8274,30.0483,3.0732,-14.357770402186647
255786.0,10.24,0.7517408738109005,0.0,1.0,0.7635,328.6687,-99.0,-99.0,-99.0,-1.3198858585858586
255834.0,11.31,0.731427587050948,0.0,0.0,0.8946,704.6053,-99.0,-99.0,-99.0,-5.1172252525252535
255999.0,10.9,1.6490621218464678,0.0,1.0,0.7373,-99.0,200.7995,605.0881,815.8046,0.8664913142191156
256025.0,10.61,1.574251254539929,0.0,0.0,1.1462,509.8132,-99.0,-99.0,-99.0,-3.149628282828283
256036.0,10.27,1.2574385668598138,0.0,1.0,0.8379,383.7705,-99.0,-99.0,-99.0,-1.8764696969696972
256221.0,10.38,1.5220528008688226,0.0,1.0,0.8092,1674.9401,279.3732,1197.5302,1338.5439,2.354680709388762
256221.0,10.38,1.5220528008688226,0.0,1.0,0.8092,1674.9401,279.3732,1197.5302,1338.5439,2.354680709388762
256256.0,10.4,1.1447609607760731,0.0,1.0,0.6998,607.9901,85.4496,187.8442,321.8992,2.7377635607668487
256362.0,9.94,0.7319109421168724,0.0,0.0,0.707,-99.0,54.187,115.0056,387.5519,0.18111793543006757
256440.0,10.08,1.0785655593171173,1.0,1.0,0.8801,2359.7551,-99.0,-99.0,-99.0,-21.8359101010101
256509.0,10.76,1.2543546920531663,0.0,0.0,0.8925,201.5237,-99.0,-99.0,-99.0,-0.035592929292929204
256646.0,11.36,1.0129215455445602,0.0,0.0,0.8613,161.2928,-99.0,-99.0,-99.0,0.370779797979798
256718.0,10.9,1.114744387545126,0.0,0.0,1.0053,146.9797,-99.0,-99.0,-99.0,0.5153565656565656
256742.0,10.34,1.1607085722924295,0.0,1.0,0.8843,406.8295,-99.0,-99.0,-99.0,-2.1093888888888888
256890.0,10.37,0.8290463368531826,0.0,1.0,0.6537,-99.0,65.9236,198.1761,441.51,0.37394328554279627
256904.0,10.61,1.183582992351017,0.0,0.0,0.8622,124.7374,-99.0,-99.0,-99.0,0.7400262626262627
256980.0,10.58,1.5157943923320196,0.0,1.0,0.9726,501.3676,-99.0,-99.0,-99.0,-3.064319191919192
257051.0,10.07,1.2071494532095428,0.0,1.0,0.7024,-99.0,599.5959,1697.2877,978.0046,2.247314174186911
257285.0,10.65,1.5557472140872093,0.0,0.0,0.8842,485.6231,-99.0,-99.0,-99.0,-2.9052838383838386
257293.0,10.41,1.2006590162517192,0.0,0.0,0.6376,173.9812,13.5936,102.1509,74.588,3.8843473480988906
257432.0,10.29,1.2431373046533367,1.0,1.0,0.7215,-99.0,91.4705,156.5704,168.4318,0.884873877735677
257464.0,10.82,1.819076488487893,0.0,1.0,1.1122,815.2085,-99.0,-99.0,-99.0,-6.234429292929293
257577.0,10.15,1.268039449934241,0.0,0.0,0.717,2010.7776,322.0748,814.8002,1596.0908,1.9721012112844707
257594.0,10.51,1.8937562154774168,0.0,0.0,1.0254,702.1863,-99.0,-99.0,-99.0,-5.092790909090908
257619.0,10.55,0.9182925127553556,0.0,1.0,0.6203,-99.0,120.3376,268.4224,591.1754,0.4901421811530047
257619.0,10.55,0.9182925127553556,0.0,1.0,0.6203,-99.0,120.3376,268.4224,591.1754,0.4901421811530047
257659.0,10.35,1.0796153235269434,0.0,0.0,0.952,435.8611,-99.0,-99.0,-99.0,-2.402637373737374
257734.0,10.85,1.367486376167787,0.0,0.0,0.8789,-99.0,-99.0,-99.0,-99.0,3.0
258019.0,10.38,1.4436853388169728,0.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.0
258026.0,10.16,1.248586243855104,0.0,0.0,0.9329,417.1647,-99.0,-99.0,-99.0,-2.213784848484848
258209.0,11.21,1.5017574079789475,0.0,0.0,1.0424,376.2269,-99.0,-99.0,-99.0,-1.800271717171717
258344.0,10.62,-0.1598939055432422,0.0,0.0,0.5705,-99.0,37.4035,77.5819,165.5367,0.09656710566297387
258475.0,10.16,0.8064513232472621,0.0,0.0,0.7078,-99.0,29.4834,84.4844,298.6794,0.05011326526034269
258694.0,10.66,0.6196150057428064,0.0,0.0,0.8605,262.1435,-99.0,-99.0,156.399,0.4101273026042367
258814.0,10.53,1.3888468935995106,0.0,0.0,0.8323,330.0039,-99.0,-99.0,555.6255,0.2375771090419716
258814.0,10.53,1.3888468935995106,0.0,0.0,0.8323,330.0039,-99.0,-99.0,555.6255,0.2375771090419716
259030.0,10.55,1.2368142751712723,0.0,0.0,0.8323,362.4079,-99.0,-99.0,-99.0,-1.6606858585858584
259077.0,10.87,0.8893577368889315,0.0,0.0,0.7682,-99.0,64.8695,104.3848,177.286,0.39627663774917365
259084.0,10.03,1.039017321997412,1.0,1.0,0.7532,309.3747,-99.0,-99.0,-99.0,-1.12499696969697
259130.0,9.98,0.9841671271469882,0.0,0.0,0.9574,429.1314,-99.0,-99.0,-99.0,-2.334660606060606
259495.0,10.77,1.1394067704417925,0.0,0.0,0.7191,283.8839,-99.0,-99.0,-99.0,-0.8675141414141413
259554.0,10.73,1.313677438601324,0.0,1.0,0.8862,-99.0,-99.0,-99.0,107.5645,-2.76113401726406
259810.0,10.44,1.3907761898062825,0.0,1.0,1.2767,495.519,-99.0,-99.0,-99.0,-3.0052424242424243
260043.0,11.45,0.6062738531699883,0.0,0.0,1.1105,8815.6182,-99.0,-99.0,-99.0,-87.04664848484849
260043.0,11.45,0.6062738531699883,0.0,0.0,1.1105,8815.6182,-99.0,-99.0,-99.0,-87.04664848484849
260092.0,10.36,1.2734411343128136,0.0,0.0,0.8828,498.9423,-99.0,-99.0,-99.0,-3.039821212121212
260156.0,10.3,0.9029270960172628,0.0,0.0,0.8425,1171.2991,-99.0,-99.0,710.8105,1.3692807013965043
260156.0,10.3,0.9029270960172628,0.0,0.0,0.8425,1171.2991,-99.0,-99.0,710.8105,1.3692807013965043
260185.0,9.98,0.793650717707173,0.0,0.0,0.8781,240.7594,-99.0,-99.0,-99.0,-0.4319131313131313
260355.0,10.73,1.8097414742853029,0.0,1.0,0.8935,487.3806,-99.0,-99.0,-99.0,-2.923036363636364
260481.0,10.48,1.3615956393182345,0.0,1.0,0.8801,497.086,-99.0,-99.0,-99.0,-3.0210707070707072
260523.0,10.01,0.8189513116401728,0.0,0.0,0.9553,200.5735,-99.0,-99.0,-99.0,-0.025994949494949453
260582.0,11.11,1.0916669575956846,0.0,1.0,1.2779,209.3726,-99.0,-99.0,-99.0,-0.11487474747474753
260596.0,10.96,1.5931198511039408,0.0,1.0,0.8854,478.066,-99.0,-99.0,-99.0,-2.828949494949495
260606.0,10.65,1.902459802999296,1.0,1.0,1.004,891.3313,-99.0,-99.0,-99.0,-7.003346464646465
260606.0,10.65,1.902459802999296,1.0,1.0,1.004,891.3313,-99.0,-99.0,-99.0,-7.003346464646465
260694.0,10.1,1.0036328370044083,0.0,1.0,0.7005,-99.0,-99.0,-99.0,-99.0,3.0
260858.0,11.02,1.298066706546508,0.0,1.0,0.8423,458.6575,-99.0,-99.0,-99.0,-2.6329040404040405
260858.0,11.02,1.298066706546508,0.0,1.0,0.8423,458.6575,-99.0,-99.0,-99.0,-2.6329040404040405
261099.0,10.69,0.9537596917332288,0.0,0.0,0.9573,145.739,-99.0,-99.0,-99.0,0.5278888888888889
261136.0,10.53,1.2256193813333995,0.0,0.0,0.8846,159.9471,-99.0,-99.0,-99.0,0.3843727272727272
261203.0,10.56,1.915605588224752,1.0,0.0,1.0042,706.4951,-99.0,-99.0,-99.0,-5.136314141414141
261337.0,10.52,1.1286254048759503,0.0,0.0,0.667,348.9724,37.5285,135.6066,451.1367,1.1573155099108539
261500.0,11.43,1.3882255725236985,0.0,1.0,0.579,-99.0,4.2086,93.7827,55.1606,-0.018286603118892658
